#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="demographic.alltrees" spec="beast.evolution.tree.coalescent.CompoundPopulationFunction">
#    <parameter id="popSizes.alltrees" name="populationSizes" spec="beast.core.parameter.RealParameter">1.0</parameter>
#    <populationIndicators id="indicators.alltrees" spec="beast.core.parameter.BooleanParameter">false</populationIndicators>
#    <itree id="treeIntervals.t:CYTB+COI-1+COI-2_POP1" spec="beast.evolution.tree.coalescent.TreeIntervals">
#        <tree id="Tree.t:CYTB+COI-1+COI-2_POP1" spec="beast.evolution.tree.Tree">
#            <taxonset id="TaxonSet.CYTB+COI-1+COI-2_POP1" spec="beast.evolution.alignment.TaxonSet">
#            </taxonset>
#        </tree>
#    </itree>
#</input>
#
Sample	popsSize0	demographic.alltrees.times.0	demographic.alltrees.times.1	demographic.alltrees.times.2	demographic.alltrees.times.3	demographic.alltrees.times.4	demographic.alltrees.times.5	demographic.alltrees.times.6	demographic.alltrees.times.7	demographic.alltrees.times.8	demographic.alltrees.times.9	demographic.alltrees.times.10	demographic.alltrees.times.11	demographic.alltrees.times.12	demographic.alltrees.times.13	demographic.alltrees.times.14	demographic.alltrees.times.15	demographic.alltrees.times.16	demographic.alltrees.times.17	demographic.alltrees.times.18	demographic.alltrees.times.19	demographic.alltrees.times.20	demographic.alltrees.times.21	demographic.alltrees.times.22	demographic.alltrees.times.23	demographic.alltrees.times.24	demographic.alltrees.times.25	demographic.alltrees.times.26	demographic.alltrees.times.27	demographic.alltrees.times.28	demographic.alltrees.times.29	demographic.alltrees.times.30	demographic.alltrees.times.31	demographic.alltrees.times.32	demographic.alltrees.times.33	demographic.alltrees.times.34	demographic.alltrees.times.35	demographic.alltrees.times.36	demographic.alltrees.times.37	demographic.alltrees.times.38	demographic.alltrees.times.39	demographic.alltrees.times.40	demographic.alltrees.times.41	demographic.alltrees.times.42	demographic.alltrees.times.43	demographic.alltrees.times.44	demographic.alltrees.times.45	demographic.alltrees.times.46	demographic.alltrees.times.47	demographic.alltrees.times.48	demographic.alltrees.times.49	demographic.alltrees.times.50	demographic.alltrees.times.51	demographic.alltrees.times.52	demographic.alltrees.times.53	demographic.alltrees.times.54	demographic.alltrees.times.55	demographic.alltrees.times.56	demographic.alltrees.times.57	demographic.alltrees.times.58	demographic.alltrees.times.59	demographic.alltrees.times.60	demographic.alltrees.times.61	demographic.alltrees.times.62	demographic.alltrees.times.63	demographic.alltrees.times.64	demographic.alltrees.times.65	demographic.alltrees.times.66	demographic.alltrees.times.67	demographic.alltrees.times.68	demographic.alltrees.times.69	demographic.alltrees.times.70	demographic.alltrees.times.71	demographic.alltrees.times.72	demographic.alltrees.times.73	demographic.alltrees.times.74	demographic.alltrees.times.75	demographic.alltrees.times.76	demographic.alltrees.times.77	demographic.alltrees.times.78	demographic.alltrees.times.79	demographic.alltrees.times.80	demographic.alltrees.times.81	demographic.alltrees.times.82	demographic.alltrees.times.83	demographic.alltrees.times.84	demographic.alltrees.times.85	demographic.alltrees.times.86	demographic.alltrees.times.87	demographic.alltrees.times.88	demographic.alltrees.times.89	demographic.alltrees.times.90	demographic.alltrees.times.91	demographic.alltrees.times.92	demographic.alltrees.times.93	demographic.alltrees.times.94	demographic.alltrees.times.95	demographic.alltrees.times.96	demographic.alltrees.times.97	demographic.alltrees.times.98	demographic.alltrees.times.99	demographic.alltrees.times.100
5240000	0:0.19850978380983403	7.489041088854859E-6	3.594456041719697E-5	6.861519252280939E-5	8.170708581888963E-5	1.0660486599904885E-4	1.98659046651094E-4	3.567907507637848E-4	3.6957578426503884E-4	4.088906665872015E-4	5.603911349526606E-4	7.906901952301848E-4	8.317489343163397E-4	8.809335843220975E-4	0.00101310532689886	0.001066584444231714	0.0010712984012878535	0.0012100400168093622	0.0012336738164178758	0.001241875304312987	0.0012515169379771955	0.0012750048948064342	0.0012891111265989192	0.0013960043633631952	0.0014288967832835956	0.001485837358367252	0.0015008757606794938	0.0015911258688722093	0.0016031365818396381	0.0016981453395850323	0.0018183241378274494	0.0020317215366881785	0.00220078036973415	0.002228446611523576	0.0022328001809154624	0.002310008552519039	0.0023526128879671803	0.0024792937189058602	0.002518187752455447	0.002521327334994902	0.0026783294461409537	0.002979285506377727	0.0030113793878836603	0.0030948593598164645	0.003294293735002077:0.34005969051289303	0.0033762774050495555	0.003418892890604056	0.0034589310868517586	0.0034914800079133483	0.003493247595150406	0.00349491247749617	0.0034971090904196197	0.003497809070752626	0.0034979373092866844	0.0034981183806925345:2.8066636176530646E-4	0.003498186933354407	0.0034983837574274887	0.0034985727266015772	0.003498793895872547	0.0034989684962464748	0.0034990549390563827	0.00349945571587214	0.003499722094128015	0.0034999060523725548	0.0034999551926214725	0.0035012166269847767	0.003501566221781255	0.003502801311279343	0.003502849934505081	0.003502986633486963	0.003504122311017285	0.0035064787915452824	0.00350690193707767	0.003507592640974466	0.003508435856729092	0.0035086237610139795	0.003509497544899439	0.0035096610781874564	0.0035109928412540743	0.003511102910414691	0.003513271851327966	0.003514612037836388	0.0035165503891529553	0.0035197562841978495	0.0035206614175369647	0.003521099707951335	0.0035223422594627424	0.003522348675200705	0.0035246426924399137	0.0035263753840443367	0.0035289660475096834	0.0035300265553949925	0.003530321114293216	0.0035365233811001924	0.00354340839557458	0.0035467874969832033	0.003616613465532042	0.0036313335203886563	0.003668212582591438	0.0037611164683782317	0.003958995356779299	0.0040878466625754945
3420000	0:0.19155385300182778	9.401910573257333E-7	4.2191197240077085E-5	4.46395358597261E-5	4.652359485881368E-5	1.9245917406560828E-4	2.6350306020918746E-4	2.675042305390711E-4	2.917504984170828E-4	3.067631312559628E-4	3.4634574953057256E-4	4.6600307180417186E-4	4.670349926571209E-4	4.6860510397538736E-4	5.169552294411121E-4	5.332973568244405E-4	5.385060174636561E-4	6.196134310211673E-4	6.804163097189912E-4	6.98080918333214E-4	7.041047407890523E-4	7.954859206320453E-4	8.565555966221933E-4	8.644897693251137E-4	8.904112131127699E-4	9.672385016660072E-4	0.0010798642867116631	0.0011512292203988562	0.0012565776891030418	0.0013293935628246577	0.0013310757016171194	0.0013511331664982746	0.001607063541159958	0.0016602113639078318	0.001732489272544666	0.0017672663227154399	0.001800206974365353	0.0018035943181342294	0.0018071599377737573	0.0018339175605469563	0.001850022698484285	0.0019080264133154324	0.0019112422971292392	0.0020219791315875335	0.0020417321621081876	0.0020661837353119954	0.0020829735011724283	0.0021168211430576036	0.002179785581448037	0.0025353282279855296	0.002543435591282156	0.002546478346004374	0.0025742213219670106	0.0026758290681984944	0.0028580575925098318	0.0029694751055255463	0.0030426835960386117	0.00318453050181582	0.0033298076537664157	0.003406423447324591	0.0035086333710324276	0.0037885979778295668	0.003821582047347962	0.0038263927743017543	0.003913682484479099	0.004164266397186054	0.004238462405950636	0.004293104183204812	0.004296759754794938	0.004309766324200036	0.004380953151441275	0.004490976853330489	0.004504362640839671	0.00457249057812769	0.004584079826056508	0.004692328738775128	0.004800934747850781	0.004892191259286843	0.0049054638681630385	0.004910509983052446	0.004960702708654822	0.004969443934731237	0.004982298342424885	0.004995584489900327	0.005044273512172582	0.005049421465769449	0.0050634896428361975	0.005072668222149212	0.005081153188431772	0.005087987083816012	0.005095145101534378	0.005103161327589558	0.005108219921458504	0.005109933908477628	0.0051135465123247435	0.005117631535482267	0.00511821978616443:6.565538012202761E-5	0.005124249161692894	0.00512454289805836	0.00514619949028769	0.0051526574050625535	0.005253453520888587
5010000	0:1.3302706167070002	7.174311984277426E-5	2.1403999280829083E-4	2.9725267189092605E-4	4.4893199476904395E-4	4.526452555107012E-4	6.580687778216879E-4	8.729872958410092E-4	0.001037623167129478	0.0011572523116558922	0.0012533973817014348	0.0012896128922763	0.0014501826391832946	0.0014514461332875166	0.0016221585301141393	0.001817715312957032	0.0018211939124722493	0.00196883971905794	0.0020299800013958065	0.002181998861655359	0.00222787171494173	0.0023545899561623414	0.002398272993831506	0.0024381973778130465	0.00250305689592242	0.002565512257081889	0.002566993589529638	0.0026543443114494403	0.0026639482392186126	0.002676082119273117	0.0027955262885661566	0.0028293326187312303	0.0028327758573594122	0.0028532506860152874	0.002865694678611622	0.0028658157651261775	0.0028714799862250514	0.0028750167110125507	0.0028975930517747715	0.0029015909970274622	0.0029019653913629788	0.0029107240885077722	0.002924780955693278	0.002931469863782304	0.002933858690680097	0.002937833390326725	0.002938222260054313	0.0029387123760689464	0.002939810362797096	0.00294069035171256	0.0029407667541369044	0.002940989348077488	0.0029410401767562817	0.0029415083567436583	0.002943006028021669:6.884186482805272E-4	0.002943666035018811	0.0029439906693358997	0.00294399922929827	0.0029446882916449525	0.002944926974630482	0.002946063030686558	0.002946720338409588	0.002947084392153717	0.0029474956013071677	0.0029475689836617643	0.002948215005460527	0.0029487595317993225	0.00294908560921743	0.0029501999823605004	0.0029527756178151835	0.0029547187100180438	0.002955121732599176	0.002955527026013164	0.00295695449973956	0.002957064032815394	0.002957978624974296	0.0029599856187475476	0.002960188136094304	0.0029602058107701034	0.002964158698471739	0.0029649348234264622	0.0029685857307736097	0.0029704723526034764	0.0029754785144799215	0.0029765910088548103	0.0029817374091827917	0.0029817644720762444	0.0029887191259847313	0.0029890683795466308	0.0029951642476724483	0.0030095431503010203	0.0030140137972852012	0.0030227974259049756	0.0030512649700323562	0.0030684042485130025	0.0031294090252085766	0.0031591726499487194	0.0032286248008569283	0.003234327467122428	0.0033312144074361233	0.0036746312665247565	0.005589748905166875
4923000	0:1.241748381438994	2.1300982873437687E-4	2.6560388019665574E-4	0.0013260317240724236	0.0013757177706141964	0.0014968242060479568	0.001579072973044432	0.0019454109075085076	0.0020506460489520813	0.0021894326833086764:0.7565983476669774	0.0022230031434155887	0.0022991097431802614	0.0025382517480093143	0.0031271818481020115	0.0031724303717259373	0.0032810078122130926	0.0032927770092049	0.003383424043271681	0.0034133327378271833	0.0034547806252124	0.0034696244075336415	0.003491105578377105	0.003603194836330264	0.0039468398008860915	0.003957982565265367	0.003966527712883664	0.003978890545416997	0.004095813180275346	0.004143466960553398	0.00416297502058632	0.004242972653251492	0.004264322857681892	0.004274803901106703	0.004301389528124839	0.004302614975086922	0.004304191252309907	0.004337553727089726	0.004367206390705465	0.004374660297011722	0.004375159082034776	0.0043839322298731285	0.004384217559876084	0.004385998691647966	0.004389197676952577	0.0043944723357581435	0.004398617590771258	0.0043994185049553115	0.0044016953552812495	0.004403204047519099	0.004403777388132457	0.004404125881353782	0.0044044863151823325	0.004405039304277741	0.0044055498569686566	0.004405945616331885:3.7024440961250693E-4	0.004406198510110642	0.004406237356394827	0.004406595590123285	0.004406830061185405	0.004407582900026146	0.004408263848642681	0.004410311786275329	0.004410614391444849	0.004412196256641001	0.004412441368713559	0.004412592063918736	0.004412800449788092	0.004413039564141817	0.004413055206060053	0.0044139274077803605	0.004414155625275374	0.004414189066551524	0.004416604746592285	0.004416879073821925	0.004417171686573703	0.004417535879080473	0.00441767002775348	0.0044178101662638025	0.0044186366589540095	0.004421383873986809	0.004425174325588076	0.004425444789402642	0.004428027141594265	0.0044291104888581345	0.004430817855007655	0.004434152189895643	0.004435072571068985	0.004449308464871641	0.00445634907114138	0.0044570298730600925	0.00445961088025016	0.004463921855368438	0.0044870015180253	0.004490435130285867	0.004497144496401193	0.004509606080932968	0.004516665566450908	0.004520444329816108	0.004583243678129854	0.004657228003818186	0.004667347388376411	0.004970363787550331
1931000	0:1.5446864514660548	1.003467653861228E-4	4.196797479909658E-4	5.100708613337797E-4	0.0011116892470922715	0.0012112919547113293	0.001623681675042353	0.0019477334398723227	0.0020170282607590087	0.002252639921583951	0.0022606223440434156	0.0024713564334975166	0.0026451230646627926	0.0027832034224066363	0.002812883438740913	0.0028137121474859253	0.0028580225251237804	0.003007591082144807	0.0030079989989619037	0.003147725588927361	0.0032209046449654054	0.003232799452997557	0.0032650721804779316	0.0033060355477145704	0.0033094178840118	0.0033583536356914323	0.003373982139141947	0.0033799716855427366	0.0034118720949966146	0.003412593030931982	0.003446808287677388	0.003463925248678477	0.0034678261611818246	0.003468536418120604	0.0034930680610526788	0.0034938479065106023	0.003493908287726385	0.003503003514870477	0.0035055258548543555	0.0035207789648308884	0.0035224897285904924	0.003522547674090267	0.003523463596967784	0.0035246760337808744	0.003525264775352865	0.003526199463415761	0.0035275257669885695	0.003527835023836045	0.0035283461521306374	0.0035284701650904267	0.003528495382410207	0.003528501063648412	0.0035285123112544134	0.0035285150977951234	0.0035285315669586923:2.8008465900685317E-5	0.003528534503577485	0.003528540541812878	0.0035285879643958103	0.003528668783300754	0.003528690745863233	0.003528818380896177	0.0035288326366448852	0.0035288737848049624	0.0035288755034845734	0.003528927904776306	0.003528969389286617	0.003528970050312148	0.003528992278482788	0.0035291171951343445	0.0035291522348457035	0.003529172960323074	0.0035292256513644316	0.003529226869448353	0.0035293158017904434	0.0035293395832600937	0.0035294993941278547	0.003529817596893501	0.00352982126507399	0.003529861592426304	0.0035298888720763266	0.0035299516944609552	0.0035301117670011547	0.0035302319582244403	0.003530254392929649	0.003530361867368101	0.003530381222337588	0.0035304318234107503	0.0035306158892053872	0.0035312115583926848	0.0035320139545631786	0.0035320358351304403	0.003533052558943553	0.0035337409005996496	0.0035337848249725754	0.0035340349229345484	0.003534201468528386	0.0035347042789797456	0.0035415427802112905	0.003543822972796437	0.0035461601424925447	0.0035509306853562248	0.003697793808498977
6608000	0:2.0019837559686797	3.5677377220911757E-4	5.367545848596796E-4	6.205467079835677E-4	6.453340499039323E-4	8.79036992122403E-4	9.027308888063407E-4	0.0016579281290919135	0.002031742197537389	0.0020492982394754323	0.002366510685472157	0.0024499338862801158	0.002476716791497142	0.002731755355895402	0.0027898041224017293	0.002842667029544443	0.0028855156062383247	0.002901122625401969	0.002957881825030646	0.0029885605224777355	0.003008738232594962	0.003132262296227536	0.0032034449869965077	0.0032452542777202907	0.003307019679579832	0.003314081610060554	0.003365597753035839	0.003368975102336875	0.003370931924001317	0.003371687258623326	0.003374926526718879	0.003383898140353111	0.0033852472142187205	0.0033868908317048678	0.003389951919997162	0.003392365908742028	0.003403842273358488	0.0034122954799273102	0.003421741781111195	0.003427241837437706	0.0034289506929387004	0.003434204534891669	0.0034369041294818868	0.0034428634580526713	0.003443109670165486	0.0034444657186664895	0.003444540377772962	0.0034449498742470065	0.0034453804562664964	0.00344541256799568	0.00344552623201307	0.0034455912951910144	0.0034459316210966474	0.0034459483936180838	0.0034459547741653913:1.4205221559861334E-5	0.0034459822206919597	0.003445983775474341	0.0034459867431167334	0.0034459947460229548	0.0034460136470080296	0.0034460313468647665	0.0034460609922876287	0.003446071144042342	0.003446073659181115	0.0034461392385427016	0.00344616850417845	0.0034461913855102304	0.0034462112416661795	0.0034462146963186303	0.0034462298956822986	0.003446233345443806	0.0034462451612967356	0.0034462527596222227	0.003446293474939277	0.0034463610914040148	0.0034463725080134434	0.003446377772032392	0.0034464313135351564	0.00344649286602507	0.003446518341190848	0.0034466146029435143	0.0034467474449459915	0.0034469934824234577	0.003447034976586915	0.003447179138444546	0.003447409676680084	0.003447501130410144	0.003447509863597559	0.003448211896170523	0.003448389101509818	0.003448572107257343	0.003449036057077655	0.00344914597107032	0.003450020163450009	0.003450021570746418	0.003451034130108934	0.0034513012017263873	0.0034521155348463213	0.0034526521893912376	0.0034539361702064105	0.003458113955665311	0.0034662645381730132
136000	0:0.31185924960665945	5.509967173728087E-5	8.214321225202404E-5	3.436224067447972E-4	6.311991030271457E-4	6.656621786735123E-4	7.252371327979078E-4	7.482309123153423E-4	7.614853698015956E-4	7.88101134905094E-4	8.822468364904448E-4	0.0010175067585710123	0.0010278475784328085	0.0010797568544861705	0.0012136729894225348	0.0012190888086849004	0.0012239440588901127	0.0012397750172998552	0.0012559683939290963	0.0012775506099637383	0.0013226796936047643	0.0013834843055730052	0.0014508822815341182	0.0015034642417238804	0.0015319765221120016	0.0015697153523468016	0.0015975196341033217	0.001626012744546129	0.0016485037356806969	0.0016663733577335386	0.001713700386401896	0.0018669870568246262	0.002059764430091191	0.0021304553924187015	0.0021327485840967305	0.0022040678971842614	0.002249226060292463	0.0022542992540990894	0.00228852428689772	0.002320363411636542	0.002329684090450645	0.0023520501137456037	0.002352368997064425	0.002395891419076326	0.0024415934783962286	0.0024505781547207385	0.002550932738868679	0.0025896425862655197	0.0026071321984491237	0.002649554847224224	0.002670760908499126	0.0027711178147702006	0.0027918388469235	0.0028015785170277152	0.0028091253628247776	0.002814181188685122	0.0028438658767293915	0.0028473698050983593	0.002855868387894548	0.0028738481746032494	0.002897675135093319	0.0028989350584475416	0.0029027545329160056	0.0029172533801934634	0.002917460937667924	0.002922453090952958	0.0029539476496872213	0.0029898128183779757	0.003003943476421578	0.0030145957800392607	0.003031460424398261	0.003036662621506908	0.0030384466045548448	0.003043697848738029	0.003052192343201304	0.003065898126423962	0.003066212511217444:0.0011280359620343447	0.0030678904917697297	0.0030686743463383985	0.00306897889029273	0.003074627833577102	0.003079648278027228	0.003085775016723401	0.0030964067100334738	0.003104022678341599	0.0031078302559402276	0.0031186859697000017	0.0031256976918498016	0.0031358810465201567	0.003136538402605168	0.0031560773131024426	0.003169547816735594	0.0031850784900018703	0.0032034755744946007	0.003256173114761076	0.0032650668186676147	0.0033053112016716906	0.0033101009793996324	0.0033272037301365054	0.003490075433083055	0.0035341765731279704	0.0036268526087568486
2840000	0:0.07068606063201524	1.3666980399562354E-6	2.4003881990607272E-5	2.656199196416837E-5	4.207625687623799E-5	6.594396903103041E-5	1.0855244228151572E-4	1.1451924796597263E-4	1.39602645438239E-4	1.8156991303645256E-4	1.9868791310119705E-4	2.161811791155209E-4	2.6447808020017296E-4	2.6464738505862313E-4:0.15495758024317488	3.374007697653163E-4	3.403519308194038E-4	3.473032055235172E-4	3.778084042481774E-4	4.0549500742758043E-4	5.146486697671955E-4	5.352575462074919E-4	5.985342211899989E-4	6.180149316169265E-4	6.475656146974626E-4	7.611524209354106E-4	8.289542371690061E-4	8.845306790955926E-4	9.15863177544702E-4	9.225658559933547E-4	0.0011835244265550723	0.0012574531798405903	0.0012757010957675386	0.0013747153659741103	0.0014039377574406526	0.0014510544847516236	0.0014684590061898328	0.0015075508112766035	0.0015432724815825636	0.001664342366918551	0.0017441089991121386	0.0018358843816093078	0.0018469556668603139	0.00184994983181707	0.0018519372775797963	0.0019360135703489854	0.001991957540317233	0.002097202639661987	0.0021027054103088	0.0021876429192320837	0.0023921229169926272	0.002402924460910479	0.002622213589215135	0.0028084607122353623	0.0028406524804842595	0.002970819645973764	0.0030265838916316776	0.0031032778719681203	0.0031049163642079946	0.003221214406710005	0.0032266097874238666	0.003344842927792406	0.0033753173425390887	0.003386053380146509	0.0036293386118559	0.003659561604162927	0.003732549295056456	0.0038704854857972842	0.0038996408163430004	0.004072130035387403	0.0042591166863746146	0.00438000716175384	0.0044277421636538476	0.004451364656064164	0.004462555889952365	0.004478845042551202	0.004493406058965826	0.0046346375794350326	0.004694305829505347	0.004836109810850761	0.005173018480669482	0.005219526238952076	0.005681649219710498	0.005704936163202276	0.00575677897669395	0.0057732497585135465	0.005855693763079181	0.00602201035971506	0.006034325079610547	0.006055746478304952	0.0061717226443375696	0.006179291730862574	0.00619264071189562	0.006194638588540372	0.006196434454675536	0.006196775013099707	0.006197194954569149	0.006198636353340817	0.006198686780824755	0.006198761992452778	0.006198763969449855:5.112687205512664E-8	0.006198771425960154	0.006198844570494692
1930000	0:1.6367433616421998	3.473389883892214E-4	4.4355925161494557E-4	7.323129899707488E-4	7.694381951495441E-4	7.695158866076863E-4	0.0011155154838942659	0.0015428399305769769	0.0017576781137597192	0.0021507447505927017	0.0024270947828035215	0.0024491605275505997	0.002449867176476156	0.002536566158793235	0.002605606613113827	0.002741624138379461	0.002769393217854144	0.0029092722953565874	0.002963061412393708	0.0029761607724035507	0.0031727863838353363	0.003180738239694204	0.0032440876896451865	0.0032566454851931975	0.0033249863106106364	0.003360900901960502	0.00336689506287558	0.0033887936039356777	0.0033953151702046324	0.0034121764147254183	0.0034167186962370446	0.0034408838520697885	0.003450670876544297	0.0034531555343775434	0.0034588748267616164	0.0034627957842068226	0.003466212754552984	0.003468164623507417	0.0034681807726193313	0.0034698659786594776	0.0034699230584904427	0.0034708252980643374	0.003472019621844722	0.0034720392591460875	0.003474286468018545	0.00347482678185583	0.0034751314186032456	0.0034752306634216155	0.00347563491096711	0.0034756693992661247	0.003475781911841481	0.0034757871545114194	0.00347578750820561	0.0034757985877795516	0.003475801332691121:2.3232092611205634E-5	0.0034758082247177548	0.0034758263965914784	0.003475873110711267	0.0034759508186854656	0.0034759527222333166	0.0034759743566891194	0.0034760531301380204	0.003476066467309045	0.0034760858405092883	0.0034761141277129906	0.0034761546611458004	0.003476207972599289	0.003476249488507706	0.003476275057979397	0.003476293289015918	0.003476328272324719	0.0034765012710432884	0.003476502470929813	0.0034766135008690944	0.003476724739306558	0.00347675202658206	0.0034769124361127062	0.0034769293633584346	0.0034770142051083496	0.0034770573964393813	0.0034770621595389207	0.0034770879866639036	0.003477127711551294	0.0034771414008950706	0.0034771545836607444	0.0034772489622308506	0.0034775297051353135	0.0034776850071672207	0.0034783303826060423	0.0034783832232002407	0.003478457509887134	0.0034790458272419738	0.003479275818739527	0.00347948065755785	0.003479769192788198	0.003479931964584713	0.0034802841033498887	0.0034814027526723474	0.003487365776084794	0.0034879143379673632	0.0035007460012127616	0.003642551127421587
2303000	0:1.5548432829899446	3.664172855483192E-4	6.14267413767877E-4	7.355138717024968E-4	0.0013530110755739476	0.0013953519018846268	0.001509919134256397	0.0017419234867652924	0.0018530228334434026	0.001931888111812995	0.0023859950152946854	0.002481123202647545	0.0026418778300351317	0.002667269024523396	0.0027183279493877784	0.002771042599555046	0.0029434369277071227	0.0029806786817313906	0.0030591855952265034	0.003068570212244231	0.0030963610208137667	0.00339103798290993	0.0034144427224650454	0.0034522388864547237	0.0034796345663567945	0.0034902936579624586	0.0035025372995917754	0.0035116223867188755	0.0035345187340591446	0.0036000791731417526	0.003662076102197792	0.0036898770294331524	0.0037073355782692692	0.003726217172837889	0.003742545520346918	0.003755099458207346	0.0037651956846692304	0.0037791437397047233	0.003781120216870578	0.0037845312936901003	0.003792816237431861	0.0038146204842074076	0.0038156379120173225	0.0038211031534139467	0.0038255270036842595	0.0038326884742016657	0.0038370199360245787	0.00383866195834191	0.0038408489772251515	0.0038477877425659415	0.003854937374609218	0.003856181381707542	0.0038563260174614613	0.0038586313649463834	0.003859461560530225:8.514886215577945E-4	0.003860158612253605	0.003860536076057094	0.0038618396009402873	0.0038621425693396464	0.0038632781405036646	0.00386381671329549	0.0038672458034071005	0.003867953900257567	0.0038689424639197557	0.0038702981711154663	0.0038724295012183205	0.003873750264371527	0.0038789395119043038	0.0038801715612860337	0.003882854645605264	0.003883371088706806	0.0038862407121428248	0.0038885233680820883	0.0038888480873105493	0.0038889211166182156	0.0038900095257555123	0.003892971613501326	0.003896805190305984	0.0038996072697226086	0.0039028304250078557	0.0039165717481209	0.0039181147366595765	0.003920637861584545	0.003921490901139448	0.003922467737437798	0.003928140580574105	0.0039374130098601585	0.003945888855099871	0.003945895616616003	0.003950665989794753	0.003955342276765035	0.003957302354965151	0.003961131510663361	0.00397618109676516	0.003999735657666199	0.0040034978008863156	0.004093106917713401	0.004136547260764641	0.004300884062335011	0.004332906532491394	0.004416661331132019	0.005137284467484555
1707000	0:1.143211673277288	1.2540117529798741E-5	4.5867000319042275E-4	4.9379941270171E-4	4.940325142138455E-4	4.953823654173039E-4	6.179274092463664E-4	7.016437592893036E-4	7.048568437905201E-4	8.448707339366785E-4	0.0012461250627234912	0.0012530912167354163	0.0015147227920002289	0.0016505002623108918	0.0016695113088872672	0.0020550992236194753	0.002259819011693119	0.0025024819984109333	0.0025819214089836603	0.002584967093954596	0.0026165724522326903	0.002670990275976813	0.0026843376970160605	0.002691333168892291	0.0027571940269496527	0.0027695984916004017	0.0027739931276895124	0.002870726968680491	0.0028895493792458747	0.0029142856233247147	0.0029143163440566028	0.0029155084074336092	0.002917710041588798	0.0029181341821133324	0.002918643565033167	0.0029192145287587055	0.0029211163205049074	0.002922327573580003	0.0029225986280586305	0.0029228501836944445	0.0029238879549037824	0.002924700129965776	0.0029265249263789998	0.002927274760515376	0.002927912113579387	0.002928179505086096	0.0029293073699590637	0.00292933952707704	0.0029293405874218277	0.0029294429978320657	0.0029294812514632207	0.002929524587701616	0.002929543123966205	0.0029295601039583032	0.00292957310645652:3.208689093320952E-5	0.002929588539741092	0.0029296037425559705	0.002929609763052735	0.0029296376399529675	0.0029297048128476538	0.0029297337971478624	0.002929816717041564	0.0029298573802925723	0.002929879555247911	0.0029298987579302826	0.0029299177473301264	0.002930005256164521	0.0029300382513198285	0.002930106810669081	0.0029301255038077082	0.002930126913226846	0.002930248437254192	0.002930368941378802	0.0029303705465437107	0.0029304256316084027	0.0029304830406302997	0.0029305155307964006	0.0029306187723006985	0.002930657626784129	0.0029307127795194865	0.0029309115300317026	0.002931172197509027	0.0029312364477688474	0.002931251664820373	0.0029317488341270358	0.0029319759507310215	0.0029321671040664415	0.0029322271791630207	0.0029327487963672376	0.0029330515952432534	0.002933316422105409	0.00293364196535747	0.002934023017641366	0.002936109135650708	0.0029367003672990948	0.0029372110614713075	0.0029382035346460526	0.0029426394231217776	0.002944878445851739	0.0029452807029539756	0.002945972705634288	0.0030345979758566867
5038000	0:3.127803022090979	2.6537925913111885E-4	2.732758256337998E-4	3.2686093878196194E-4	8.633569256089361E-4	0.00100530803632286	0.0011700432113394815	0.0011986768873737867	0.0026663353586514164	0.002877678645615144	0.002993261095792754	0.0030390568059771436	0.003462049926877215	0.0035608657017143068	0.003601603457881936	0.003722618838875015	0.003770467461078442	0.0039575922791625535	0.004023564379355566	0.004435112203103575	0.004488773153510276	0.004957130546903498	0.005067862641118373	0.005092271368612371	0.005612684572311512	0.005638470030120616	0.005709856257850636	0.005996385126617109	0.006031281158850491	0.006204716060749384	0.006261343339027641	0.006262707132704769	0.006271814130852165	0.006292779292224572	0.0063063523670834065	0.006311804310926608	0.006347783021072394	0.00641453348402174	0.006446817764534439	0.006464071492517032	0.006479178107752777	0.006487187133229137	0.006492655514578574	0.006588723692497086	0.006589720406489435	0.006638306833563493	0.006650866241859813	0.006652092712249138	0.0066567802119780325	0.006656819871895035	0.006663218661357388	0.006666461281175025	0.00666690013270933	0.00666730388151519	0.0066678298282060525:9.164871073826757E-4	0.006668325579276786	0.006668802586601493	0.006670594631473727	0.006671111826595781	0.006671682757996204	0.0066722425071865776	0.006672689924399394	0.006672852040860663	0.0066728732663874565	0.006673282309005968	0.006673323100773371	0.00667335412464433	0.006673667774119202	0.006673680816206926	0.006674279481107647	0.006674748644253695	0.006675465703684235	0.0066768319408917875	0.006682920204566923	0.00668390562870977	0.006685358210308331	0.006688418986950132	0.0066902567523892615	0.0066998075011010395	0.0067053515497617205	0.006708596169318747	0.006718842669978114	0.0067221550779423085	0.006723020170651973	0.006732743591899687	0.00673479557420628	0.006741641677340562	0.006773890574866598	0.006782431183755834	0.006790622366516779	0.00680211869727368	0.006806803893213343	0.006820811747182271	0.006824049659135858	0.0068399728970788614	0.006847607119181911	0.006859362709958222	0.006879884325568706	0.0069866539650861965	0.007003460971902134	0.0074095756495348095	0.007723487847677906
